id_client,first_day,last_day,frequency,interval,recency,monetary
17451,2021-08-26 11:54:00,2021-12-08 15:02:00,7,104,22,1721.4
14834,2021-04-13 15:00:00,2021-11-22 10:30:00,6,222,38,1720.3
15267,2021-06-10 10:24:00,2021-11-17 15:59:00,5,160,43,1717.3600000000001
17162,2021-02-07 12:27:00,2021-11-11 11:34:00,10,276,49,1715.46
13763,2021-10-07 15:13:00,2021-10-07 15:13:00,1,0,84,1714.96
17147,2021-02-01 09:36:00,2021-11-17 12:32:00,4,289,43,1714.5900000000001
14441,2021-03-29 12:01:00,2021-12-09 09:07:00,4,254,21,1712.8899999999999
12405,2021-07-14 08:52:00,2021-07-14 08:52:00,1,0,169,1710.39
15947,2021-09-18 10:46:00,2021-09-18 10:46:00,1,0,103,1708.24
12407,2021-03-20 13:21:00,2021-10-21 10:11:00,5,214,70,1708.12
16902,2021-08-15 14:17:00,2021-08-15 14:17:00,1,0,137,1706.88
15240,2021-02-01 08:23:00,2021-10-26 09:50:00,5,267,65,1706.57
16398,2021-03-31 09:38:00,2021-07-08 15:16:00,2,99,175,1705.8000000000002
17282,2021-02-13 11:36:00,2021-08-01 14:29:00,3,169,151,1703.41
12843,2021-03-20 14:38:00,2021-10-05 12:09:00,8,198,86,1702.26
16007,2021-05-08 13:32:00,2021-10-23 11:05:00,4,167,68,1701.94
13184,2021-02-22 17:25:00,2021-11-25 12:02:00,10,275,35,1701.29
17193,2021-06-16 10:04:00,2021-11-04 12:47:00,7,141,56,1699.3
13824,2021-02-02 13:07:00,2021-11-07 12:41:00,5,277,53,1698.94
16775,2020-12-07 15:15:00,2021-11-29 15:22:00,11,357,31,1695.66
12764,2021-01-27 10:19:00,2021-01-27 10:19:00,1,0,337,1693.88
14245,2021-03-21 10:41:00,2021-05-04 08:40:00,2,43,240,1693.45
15549,2021-01-27 15:38:00,2021-09-23 16:22:00,3,239,98,1693.2600000000002
16813,2021-05-19 13:28:00,2021-12-01 14:03:00,10,196,29,1692.98
16671,2021-06-28 11:20:00,2021-11-11 13:40:00,3,136,49,1692.27
15380,2020-12-09 15:01:00,2021-12-01 12:13:00,5,356,29,1690.26
17152,2021-03-21 16:20:00,2021-05-29 12:19:00,3,68,215,1689.5
12635,2021-07-08 08:43:00,2021-09-11 11:04:00,2,65,110,1689.1799999999998
13162,2021-01-09 10:43:00,2021-08-09 15:59:00,4,212,143,1688.29
13577,2021-04-12 10:33:00,2021-11-14 15:19:00,4,216,46,1687.6
16638,2020-12-06 10:19:00,2021-11-17 11:09:00,10,346,43,1680.72
13647,2021-04-19 09:49:00,2021-11-30 12:00:00,4,225,30,1678.1200000000001
13149,2021-02-23 13:57:00,2021-11-25 13:09:00,4,274,35,1676.06
17656,2021-08-03 10:45:00,2021-09-27 13:04:00,5,55,94,1674.69
16115,2021-02-20 12:14:00,2021-11-30 11:32:00,8,282,30,1667.97
12912,2021-10-30 11:35:00,2021-12-07 08:55:00,5,37,23,1662.3
12530,2021-01-07 10:04:00,2021-10-11 12:34:00,4,277,80,1662.28
13012,2021-02-18 09:43:00,2021-11-30 13:05:00,8,285,30,1661.84
15214,2021-04-11 09:46:00,2021-12-08 12:07:00,8,241,22,1661.4399999999998
15024,2020-12-07 13:20:00,2021-11-30 12:06:00,10,357,30,1661.3300000000002
15332,2020-12-05 12:00:00,2020-12-08 14:43:00,4,3,387,1661.06
12967,2020-12-03 09:49:00,2020-12-16 19:10:00,2,13,379,1660.9
14045,2020-12-01 11:32:00,2021-08-22 15:27:00,4,264,130,1659.75
15953,2020-12-05 15:15:00,2021-11-24 15:32:00,8,354,36,1659.3799999999999
15826,2021-05-13 10:44:00,2021-10-14 16:05:00,3,154,77,1654.31
14573,2020-12-02 19:59:00,2021-06-13 11:15:00,9,192,200,1653.42
17284,2021-01-07 14:31:00,2021-10-10 14:38:00,6,276,81,1652.5800000000002
16711,2020-12-17 12:43:00,2021-12-06 16:32:00,5,354,24,1651.03
14837,2021-05-22 12:49:00,2021-09-11 10:58:00,4,111,110,1649.5
13750,2021-01-07 11:49:00,2021-10-17 12:16:00,5,283,74,1647.26
12657,2021-09-22 11:40:00,2021-11-28 15:47:00,4,67,32,1643.18
15002,2020-12-07 13:16:00,2021-08-16 10:44:00,4,251,136,1641.76
13627,2020-12-17 09:52:00,2021-10-11 14:20:00,5,298,80,1638.47
12398,2021-10-25 10:27:00,2021-10-25 10:27:00,1,0,66,1635.66
15122,2021-02-15 09:59:00,2021-08-17 16:48:00,3,183,135,1633.78
14164,2021-09-20 12:18:00,2021-09-30 12:24:00,2,10,91,1631.77
17673,2021-01-23 15:16:00,2021-12-08 12:50:00,6,318,22,1629.1200000000001
12377,2020-12-20 09:37:00,2021-01-28 15:45:00,2,39,336,1628.12
16515,2021-02-01 13:09:00,2021-10-18 13:10:00,5,259,73,1627.1299999999999
14759,2021-04-21 10:55:00,2021-12-05 12:03:00,3,228,25,1625.97
16987,2021-05-18 15:55:00,2021-12-06 17:26:00,7,202,24,1625.05
13425,2021-02-18 08:34:00,2021-08-23 17:13:00,3,186,129,1624.21
15172,2021-04-17 11:56:00,2021-12-01 11:51:00,5,227,29,1624.05
14937,2021-08-01 14:16:00,2021-10-14 12:29:00,3,73,77,1621.8799999999999
17101,2021-06-14 14:49:00,2021-11-29 13:57:00,4,167,31,1621.73
14178,2021-06-10 12:51:00,2021-12-01 12:01:00,7,173,29,1620.93
16801,2021-03-11 13:56:00,2021-06-29 15:33:00,4,110,184,1619.7299999999998
18161,2021-01-24 11:56:00,2021-11-24 16:40:00,5,304,36,1618.69
14336,2021-03-08 16:48:00,2021-11-23 11:40:00,4,259,37,1614.9099999999999
16992,2021-02-28 10:37:00,2021-11-29 11:50:00,5,274,31,1614.31
15791,2021-05-19 15:15:00,2021-10-27 10:14:00,2,160,64,1612.69
14312,2021-01-06 16:35:00,2021-10-24 09:46:00,6,290,67,1611.59
13614,2021-01-13 12:37:00,2021-11-15 14:47:00,4,306,45,1610.46
14918,2021-07-08 12:50:00,2021-08-16 11:50:00,2,38,136,1610.15
12868,2020-12-01 12:50:00,2021-06-07 10:42:00,6,187,206,1607.06
16817,2020-12-06 14:19:00,2021-12-07 11:03:00,9,365,23,1604.75
12947,2020-12-01 16:21:00,2021-07-19 10:06:00,6,229,164,1603.99
16466,2021-02-20 11:39:00,2021-11-06 11:35:00,7,258,54,1603.46
14719,2021-04-04 14:17:00,2021-12-08 12:43:00,5,247,22,1602.13
14587,2021-01-12 13:16:00,2021-11-21 11:34:00,9,312,39,1601.1399999999999
15660,2020-12-09 09:49:00,2021-11-14 16:58:00,9,340,46,1600.8600000000001
16496,2021-01-27 09:42:00,2021-12-01 10:31:00,3,308,29,1599.52
13850,2021-08-02 14:04:00,2021-08-02 14:04:00,1,0,150,1595.48
17837,2021-06-29 16:44:00,2021-10-28 16:13:00,8,120,63,1593.3799999999999
16332,2021-02-07 14:16:00,2021-11-11 14:22:00,7,277,49,1593.2
16676,2021-01-06 13:00:00,2021-11-06 12:01:00,4,303,54,1592.12
14970,2021-01-27 12:23:00,2021-10-02 13:44:00,4,248,89,1592.06
15611,2021-01-09 11:32:00,2021-11-30 12:36:00,13,325,30,1591.45
18178,2020-12-10 12:42:00,2021-08-03 09:30:00,4,235,149,1590.81
14442,2021-01-27 09:33:00,2021-05-19 11:36:00,2,112,225,1589.8200000000002
12393,2021-01-11 09:47:00,2021-09-28 15:41:00,4,260,93,1582.6
15532,2020-12-16 16:45:00,2021-11-14 14:51:00,4,332,46,1580.93
12607,2021-10-10 16:06:00,2021-10-10 16:06:00,1,0,81,1579.51
13814,2021-07-25 13:54:00,2021-09-08 13:48:00,2,44,113,1579.12
16889,2021-01-07 10:47:00,2021-05-29 11:05:00,3,142,215,1578.6699999999998
13186,2021-08-03 09:09:00,2021-10-31 11:40:00,3,89,60,1575.89
13634,2021-01-16 15:30:00,2021-11-06 13:40:00,5,293,54,1575.16
13659,2021-01-23 12:08:00,2021-05-18 12:37:00,2,115,226,1573.2
17671,2020-12-09 14:27:00,2021-11-24 12:21:00,4,349,36,1572.71
16283,2021-05-15 13:37:00,2021-12-04 12:08:00,5,202,26,1570.81
12865,2021-08-08 10:11:00,2021-11-13 14:31:00,2,97,47,1568.23
15906,2021-03-29 13:28:00,2021-11-20 12:24:00,7,235,40,1567.69
15111,2020-12-02 11:45:00,2021-11-10 16:58:00,3,343,50,1567.48
17085,2020-12-12 12:24:00,2021-08-08 14:15:00,5,239,144,1566.65
17204,2021-03-21 12:42:00,2021-06-17 14:46:00,4,88,196,1564.56
18239,2020-12-02 17:48:00,2021-05-05 12:38:00,5,153,239,1561.61
14038,2021-05-16 14:05:00,2021-09-22 13:37:00,3,128,99,1560.38
16394,2021-02-23 10:58:00,2021-10-14 09:48:00,5,232,77,1555.3400000000001
13313,2021-01-04 10:00:00,2021-11-17 16:48:00,5,317,43,1555.3200000000002
16369,2021-05-27 09:39:00,2021-11-21 16:25:00,3,178,39,1553.66
15620,2020-12-16 14:34:00,2021-10-14 12:41:00,3,301,77,1553.1799999999998
15117,2021-05-08 12:38:00,2021-11-25 08:12:00,5,200,35,1551.78
13320,2021-05-10 10:29:00,2021-09-22 18:07:00,4,135,99,1548.6999999999998
14229,2021-01-10 12:03:00,2021-10-19 10:04:00,4,281,72,1547.2
14704,2021-06-12 13:59:00,2021-11-28 12:51:00,9,168,32,1546.91
16790,2021-11-02 11:23:00,2021-12-06 11:53:00,6,34,24,1545.6200000000001
13397,2021-01-04 13:50:00,2021-09-28 10:56:00,5,266,93,1544.13
15701,2021-08-21 12:36:00,2021-12-07 14:39:00,4,108,23,1542.14
12818,2021-03-23 12:06:00,2021-03-23 12:06:00,1,0,282,1542.08
16365,2020-12-07 17:19:00,2021-11-22 11:24:00,9,349,38,1540.42
17159,2021-06-21 09:49:00,2021-11-18 10:52:00,3,150,42,1538.88
13849,2021-06-22 10:11:00,2021-10-19 10:59:00,2,119,72,1537.95
12877,2020-12-16 12:23:00,2021-12-06 10:30:00,12,354,24,1535.77
15392,2020-12-14 15:50:00,2021-12-05 11:01:00,4,355,25,1535.53
15625,2021-04-18 14:01:00,2021-08-28 10:21:00,4,131,124,1534.26
13107,2021-01-10 12:28:00,2021-10-26 14:52:00,4,289,65,1531.62
12759,2021-03-09 08:09:00,2021-10-18 14:49:00,3,223,73,1531.44
14321,2021-01-10 11:35:00,2021-11-29 09:47:00,5,322,31,1530.75
14567,2021-08-01 13:48:00,2021-10-14 10:21:00,2,73,77,1530.3600000000001
15916,2020-12-08 13:07:00,2021-11-23 13:46:00,8,350,37,1528.09
16244,2020-12-02 11:41:00,2021-05-12 10:18:00,2,160,232,1522.75
16434,2021-02-13 12:17:00,2021-11-10 14:28:00,7,270,50,1522.25
16066,2021-08-07 14:33:00,2021-11-23 11:54:00,5,107,37,1521.87
13764,2021-01-06 14:53:00,2021-09-30 12:03:00,3,266,91,1521.76
13213,2021-05-24 12:22:00,2021-10-14 11:42:00,5,142,77,1520.5800000000002
16880,2021-06-03 16:45:00,2021-11-09 11:33:00,7,158,51,1519.08
14267,2021-03-24 11:38:00,2021-06-30 10:09:00,3,97,183,1516.24
13791,2021-06-24 16:38:00,2021-08-04 11:44:00,2,40,148,1516.0
16748,2021-01-09 13:50:00,2021-11-22 10:17:00,5,316,38,1515.9
16053,2021-08-09 14:57:00,2021-11-07 11:21:00,2,89,53,1511.95
16910,2021-09-09 14:14:00,2021-12-05 12:51:00,8,86,25,1510.06
16279,2021-06-16 11:50:00,2021-11-18 15:00:00,3,155,42,1509.58
16016,2020-12-08 12:36:00,2021-12-06 14:35:00,8,363,24,1508.76
15265,2021-04-18 12:16:00,2021-07-11 14:46:00,2,84,172,1506.12
12937,2021-03-17 14:19:00,2021-11-24 15:05:00,4,252,36,1504.27
15530,2021-04-07 11:16:00,2021-11-18 12:25:00,4,225,42,1502.35
16762,2021-07-18 12:52:00,2021-11-20 11:43:00,3,124,40,1501.38
13810,2021-10-14 12:57:00,2021-11-11 08:33:00,3,27,49,1499.01
17571,2021-02-14 15:15:00,2021-10-20 15:57:00,4,248,71,1498.51
14414,2020-12-16 11:11:00,2021-09-09 12:09:00,7,267,112,1496.98
16755,2021-01-28 10:47:00,2021-08-17 13:21:00,3,201,135,1496.83
17002,2021-02-22 11:46:00,2021-09-15 12:40:00,3,205,106,1493.73
15057,2021-01-28 09:09:00,2021-03-09 15:17:00,2,40,296,1489.5
13110,2021-02-01 15:24:00,2021-11-08 14:30:00,7,279,52,1488.67
13692,2021-04-17 12:57:00,2021-11-15 11:17:00,3,211,45,1488.3200000000002
14963,2021-06-09 12:30:00,2021-11-30 12:16:00,5,173,30,1487.8
17553,2021-08-02 10:00:00,2021-08-02 10:00:00,1,0,150,1487.6
16395,2021-01-13 12:10:00,2021-10-10 12:50:00,5,270,81,1486.9
14878,2020-12-16 12:11:00,2021-11-27 11:15:00,9,345,33,1485.54
14758,2021-03-25 12:10:00,2021-07-18 08:21:00,4,114,165,1484.06
18016,2020-12-10 17:14:00,2021-11-07 13:25:00,5,331,53,1483.56
15427,2021-10-23 14:47:00,2021-11-06 14:29:00,3,13,54,1483.1399999999999
17590,2021-10-30 14:05:00,2021-12-07 12:55:00,3,37,23,1479.22
14403,2021-04-06 14:23:00,2021-08-01 12:57:00,4,116,151,1475.81
15983,2020-12-01 12:15:00,2021-11-17 17:34:00,4,351,43,1475.02
12826,2020-12-09 15:21:00,2021-12-07 10:25:00,7,362,23,1474.72
14404,2020-12-05 16:00:00,2021-11-06 12:30:00,6,335,54,1474.32
14246,2021-04-08 08:25:00,2021-08-21 11:50:00,3,135,131,1474.06
15128,2021-05-04 12:32:00,2021-10-10 13:54:00,4,159,81,1471.0
16348,2021-04-13 15:49:00,2021-11-07 15:44:00,7,207,53,1469.4499999999998
14875,2021-03-22 11:53:00,2021-08-24 12:20:00,2,155,128,1465.32
12882,2021-11-06 11:22:00,2021-11-30 16:18:00,2,24,30,1463.04
14233,2021-01-26 12:43:00,2021-10-21 15:54:00,4,268,70,1462.72
14541,2021-01-24 14:16:00,2021-10-12 10:08:00,8,260,79,1461.6499999999999
17063,2021-02-23 13:44:00,2021-11-18 16:19:00,7,268,42,1461.14
16059,2020-12-07 10:36:00,2021-10-05 09:56:00,6,301,86,1459.8600000000001
16996,2020-12-21 13:22:00,2021-11-09 16:43:00,6,323,51,1456.96
13309,2021-02-04 12:29:00,2021-12-02 16:34:00,5,301,28,1456.79
13477,2021-02-21 12:29:00,2021-11-02 12:04:00,6,253,58,1454.58
15987,2020-12-06 08:34:00,2021-11-27 15:38:00,7,356,33,1451.28
14740,2021-03-01 08:35:00,2021-05-26 18:17:00,3,86,218,1448.21
15426,2020-12-05 13:55:00,2021-11-20 15:36:00,5,350,40,1447.39
14591,2021-05-10 14:09:00,2021-11-24 13:57:00,4,197,36,1447.14
17073,2021-08-22 14:37:00,2021-11-22 11:47:00,4,91,38,1446.09
13717,2021-02-14 13:21:00,2021-11-07 14:13:00,6,266,53,1445.01
13461,2021-06-29 10:23:00,2021-11-01 09:01:00,3,124,59,1445.0
17175,2021-02-16 14:56:00,2021-10-26 15:31:00,4,252,65,1443.69
15478,2021-10-14 11:09:00,2021-10-30 14:19:00,2,16,61,1441.42
15858,2020-12-07 14:31:00,2021-11-24 12:48:00,5,351,36,1438.85
14071,2021-03-20 11:33:00,2021-12-06 12:27:00,8,261,24,1438.82
13159,2021-08-16 11:44:00,2021-12-01 11:20:00,4,106,29,1437.85
14566,2021-08-21 11:05:00,2021-08-21 11:05:00,1,0,131,1432.0
16503,2020-12-14 13:50:00,2021-08-25 11:46:00,4,253,127,1431.9299999999998
13475,2021-02-14 12:36:00,2021-06-01 13:52:00,4,107,212,1431.78
16103,2021-04-20 12:28:00,2021-12-02 14:16:00,6,226,28,1429.6399999999999
16271,2020-12-16 16:36:00,2021-12-07 12:45:00,5,355,23,1429.24
14035,2021-02-15 12:48:00,2021-11-11 10:03:00,5,268,49,1428.02
15681,2021-03-04 13:46:00,2021-11-14 16:30:00,5,255,46,1426.1599999999999
15106,2021-03-15 12:52:00,2021-11-22 09:16:00,5,251,38,1422.52
16463,2021-05-19 14:45:00,2021-11-18 14:01:00,4,182,42,1422.4
16571,2021-03-03 09:41:00,2021-11-13 11:46:00,3,255,47,1421.69
14019,2021-07-24 15:39:00,2021-10-24 10:13:00,3,91,67,1421.6100000000001
14901,2020-12-02 11:20:00,2021-11-28 17:09:00,9,361,32,1421.29
14443,2020-12-06 11:03:00,2021-10-17 10:10:00,4,314,74,1420.2
17288,2020-12-16 13:33:00,2021-11-30 16:09:00,7,349,30,1419.73
16173,2021-09-02 15:23:00,2021-11-24 10:53:00,6,82,36,1418.3200000000002
15444,2021-10-30 16:12:00,2021-11-30 17:37:00,2,31,30,1418.2599999999998
17856,2021-03-03 11:40:00,2021-12-08 09:40:00,4,279,22,1418.03
18116,2020-12-10 12:14:00,2021-10-03 11:00:00,8,296,88,1418.03
14649,2021-05-11 14:37:00,2021-12-05 12:30:00,4,207,25,1417.29
14748,2020-12-06 10:19:00,2021-11-10 18:33:00,5,339,50,1415.75
16012,2021-07-07 18:02:00,2021-11-04 13:25:00,3,119,56,1415.29
16245,2021-03-28 09:30:00,2021-11-16 10:14:00,3,233,44,1413.66
17004,2021-09-08 12:16:00,2021-10-24 14:25:00,2,46,67,1412.94
15237,2021-04-26 15:04:00,2021-12-08 09:46:00,4,225,22,1412.32
15596,2020-12-09 16:10:00,2021-08-31 10:55:00,5,264,121,1406.59
17083,2021-02-09 11:38:00,2021-08-22 15:43:00,3,194,130,1405.78
15563,2020-12-16 11:27:00,2021-11-17 14:50:00,4,336,43,1400.44
14741,2020-12-02 08:43:00,2021-11-28 08:48:00,6,361,32,1400.34
18202,2021-02-01 13:36:00,2021-05-24 12:12:00,3,111,220,1396.99
13995,2021-04-08 08:20:00,2021-11-24 14:22:00,5,230,36,1393.69
17354,2021-10-20 10:34:00,2021-10-20 10:34:00,1,0,71,1393.06
15810,2021-02-16 09:11:00,2021-09-22 09:38:00,4,218,99,1391.98
15051,2021-07-12 15:29:00,2021-11-16 15:38:00,3,127,44,1391.6100000000001
13414,2021-02-16 12:13:00,2021-07-29 11:45:00,3,162,154,1390.5
13516,2021-04-15 11:06:00,2021-11-18 13:15:00,3,217,42,1389.41
15898,2020-12-06 11:01:00,2021-12-08 15:23:00,5,367,22,1388.88
16539,2020-12-01 15:40:00,2021-12-07 08:41:00,4,370,23,1388.81
15453,2021-06-05 12:37:00,2021-12-08 10:59:00,7,185,22,1388.37
15134,2021-04-13 11:05:00,2021-11-25 08:55:00,8,225,35,1387.99
12952,2021-09-22 16:37:00,2021-12-04 10:35:00,4,72,26,1387.79
17676,2020-12-08 13:49:00,2021-12-05 15:16:00,6,362,25,1387.6799999999998
12775,2021-02-01 13:45:00,2021-11-22 16:33:00,5,294,38,1386.04
13308,2021-05-20 13:13:00,2021-11-17 09:31:00,3,180,43,1385.51
18167,2021-08-26 11:40:00,2021-11-16 15:56:00,3,82,44,1384.8600000000001
17311,2021-01-27 10:56:00,2021-09-22 14:11:00,2,238,99,1384.85
13572,2021-05-18 11:59:00,2021-05-18 11:59:00,1,0,226,1384.25
14507,2021-03-08 17:23:00,2021-11-16 12:21:00,6,252,44,1383.1799999999998
14116,2021-08-10 12:44:00,2021-11-20 10:29:00,5,101,40,1382.74
16389,2021-03-01 15:47:00,2021-10-17 14:41:00,4,229,74,1382.07
16726,2020-12-13 13:28:00,2021-11-13 14:53:00,5,335,47,1382.02
17621,2020-12-20 13:31:00,2021-11-18 17:11:00,3,333,42,1379.9
12886,2021-05-04 11:21:00,2021-10-03 10:09:00,2,151,88,1378.4
15569,2021-01-11 13:26:00,2021-08-28 10:15:00,5,228,124,1375.71
16669,2021-09-22 14:13:00,2021-11-16 12:26:00,3,54,44,1374.87
14434,2021-09-28 15:31:00,2021-11-18 08:56:00,6,50,42,1372.8
15095,2021-05-20 14:27:00,2021-08-28 12:01:00,4,99,124,1370.6
13813,2021-07-28 10:33:00,2021-10-31 10:38:00,4,95,60,1366.8600000000001
14897,2021-02-16 08:37:00,2021-12-02 10:32:00,4,289,28,1366.38
13396,2021-01-24 13:37:00,2021-11-10 16:59:00,2,290,50,1360.99
14102,2021-10-26 12:46:00,2021-12-04 15:38:00,5,39,26,1360.28
15411,2021-06-10 12:30:00,2021-11-13 15:19:00,4,156,47,1358.8799999999999
13232,2021-04-10 13:48:00,2021-11-27 10:39:00,7,230,33,1357.6
17054,2021-04-08 13:14:00,2021-11-11 12:56:00,5,216,49,1356.33
14859,2021-05-19 14:42:00,2021-11-27 11:18:00,4,191,33,1353.74
14064,2021-03-10 12:59:00,2021-11-10 13:14:00,5,245,50,1353.74
15116,2021-05-19 08:50:00,2021-11-22 12:25:00,4,187,38,1352.75
16079,2021-10-30 13:06:00,2021-11-23 12:48:00,3,23,37,1352.0
16493,2021-01-14 08:16:00,2021-09-21 11:10:00,4,250,100,1351.63
12770,2021-05-13 09:33:00,2021-05-13 09:33:00,1,0,231,1351.45
12646,2021-10-21 12:52:00,2021-12-05 10:14:00,2,44,25,1346.97
14154,2021-04-14 15:58:00,2021-04-14 16:26:00,2,0,260,1345.62
15398,2021-09-22 14:56:00,2021-11-23 16:47:00,2,62,37,1345.53
12463,2021-04-12 12:47:00,2021-10-17 13:44:00,4,188,74,1344.78
17372,2020-12-12 12:00:00,2021-10-30 11:37:00,8,321,61,1342.68
16317,2021-02-15 14:30:00,2021-08-12 12:46:00,3,177,140,1341.6499999999999
13743,2021-03-25 14:46:00,2021-12-07 10:09:00,7,256,23,1341.6
18177,2021-03-29 08:46:00,2021-11-08 14:44:00,6,224,52,1341.42
16045,2021-02-22 14:55:00,2021-08-12 12:41:00,4,170,140,1340.7
13501,2021-02-24 18:59:00,2021-02-24 18:59:00,1,0,309,1340.32
15734,2021-05-23 14:59:00,2021-08-17 10:50:00,2,85,135,1339.4499999999998
12620,2021-05-19 12:10:00,2021-11-25 10:20:00,3,189,35,1339.4099999999999
15059,2021-01-09 11:54:00,2021-10-30 11:35:00,9,293,61,1337.72
16110,2021-02-01 14:01:00,2021-10-25 14:35:00,3,266,66,1337.48
12919,2021-06-23 09:22:00,2021-12-01 13:47:00,6,161,29,1335.19
15680,2020-12-08 14:43:00,2021-11-30 13:46:00,3,356,30,1333.68
17932,2021-05-12 13:58:00,2021-11-10 19:49:00,3,182,50,1331.57
12676,2021-02-01 15:41:00,2021-11-15 12:25:00,6,286,45,1331.3899999999999
16295,2021-10-06 10:45:00,2021-11-30 08:17:00,4,54,30,1328.55
15146,2021-02-21 13:07:00,2021-06-28 12:09:00,2,126,185,1327.16
17633,2021-08-11 15:43:00,2021-11-08 13:25:00,4,88,52,1324.84
12854,2021-01-25 13:35:00,2021-09-22 12:15:00,3,239,99,1324.5
17095,2021-01-09 11:05:00,2021-11-17 12:21:00,3,312,43,1324.16
16370,2021-04-28 16:40:00,2021-09-18 15:55:00,4,142,103,1320.56
14794,2021-01-09 16:11:00,2021-12-07 10:11:00,7,331,23,1319.9099999999999
13168,2021-01-25 13:55:00,2021-11-03 12:56:00,4,281,57,1319.19
16083,2020-12-14 11:51:00,2021-08-31 10:47:00,2,259,121,1317.62
12526,2021-09-06 14:19:00,2021-12-09 12:09:00,3,93,21,1316.6599999999999
14921,2021-05-22 12:51:00,2021-11-09 13:17:00,2,171,51,1316.07
12576,2021-02-08 11:31:00,2021-11-04 10:11:00,5,268,56,1315.83
14511,2021-07-29 12:13:00,2021-11-28 17:05:00,5,122,32,1314.81
16464,2021-07-20 13:53:00,2021-11-20 12:11:00,3,122,40,1314.68
14973,2021-04-28 12:22:00,2021-08-24 15:51:00,3,118,128,1314.45
14738,2021-01-27 14:10:00,2021-10-28 08:56:00,7,273,63,1314.45
16040,2021-03-16 09:58:00,2021-10-05 13:47:00,3,203,86,1313.55
12364,2021-08-19 15:24:00,2021-12-02 10:22:00,4,104,28,1313.1
12516,2021-06-12 11:37:00,2021-09-23 09:13:00,2,102,98,1312.06
14856,2021-10-14 09:35:00,2021-11-03 14:53:00,3,20,57,1311.38
14477,2021-02-15 15:44:00,2021-11-20 11:11:00,4,277,40,1309.6
16120,2021-10-11 14:10:00,2021-10-11 14:22:00,4,0,80,1309.14
14047,2020-12-02 10:09:00,2021-12-01 11:43:00,5,364,29,1308.6100000000001
13328,2021-01-27 15:22:00,2021-01-27 15:22:00,1,0,337,1308.48
14297,2021-03-10 08:31:00,2021-11-22 09:06:00,4,257,38,1305.33
12507,2021-02-14 09:24:00,2021-07-28 17:09:00,3,164,155,1304.81
16744,2021-06-19 15:13:00,2021-11-28 13:06:00,7,161,32,1304.76
17919,2021-09-12 13:41:00,2021-09-12 13:41:00,1,0,109,1304.04
15813,2021-04-14 09:09:00,2021-05-16 08:13:00,2,31,228,1303.9099999999999
14898,2020-12-03 15:25:00,2021-11-16 14:54:00,6,347,44,1303.52
15108,2021-04-26 10:54:00,2021-07-21 10:24:00,4,85,162,1300.25
15494,2021-08-10 15:29:00,2021-11-18 14:51:00,2,99,42,1299.23
12488,2021-09-25 10:34:00,2021-11-30 08:50:00,3,65,30,1298.6599999999999
12372,2021-02-16 12:46:00,2021-09-29 12:12:00,3,224,92,1298.04
15602,2020-12-06 15:35:00,2021-12-01 14:14:00,9,359,29,1297.87
17961,2020-12-02 19:18:00,2021-11-18 16:55:00,39,350,42,1296.44
16929,2021-07-07 12:39:00,2021-12-06 08:37:00,7,151,24,1295.39
16224,2021-04-04 12:00:00,2021-10-13 17:51:00,4,192,78,1295.3
15621,2021-11-18 11:49:00,2021-12-05 14:01:00,4,17,25,1293.03
16101,2021-09-30 10:18:00,2021-09-30 10:18:00,1,0,91,1290.7
15171,2021-01-12 15:36:00,2021-01-12 15:36:00,1,0,352,1289.5
15136,2021-09-04 16:05:00,2021-12-07 12:26:00,4,93,23,1286.6999999999998
16949,2021-01-27 12:11:00,2021-12-06 11:07:00,6,312,24,1286.27
17350,2021-10-19 16:05:00,2021-12-01 15:47:00,4,42,29,1286.0700000000002
17802,2020-12-02 13:44:00,2021-09-18 14:56:00,3,290,103,1285.04
16899,2020-12-14 13:11:00,2021-12-02 12:03:00,6,352,28,1281.56
13878,2021-10-16 12:19:00,2021-10-16 12:19:00,1,0,75,1281.53
13538,2021-01-28 10:40:00,2021-10-27 16:34:00,7,272,64,1280.8500000000001
16951,2021-02-08 14:58:00,2021-07-28 12:05:00,3,169,155,1277.75
16692,2021-02-23 15:41:00,2021-03-28 14:46:00,2,32,277,1276.0
17019,2020-12-06 12:55:00,2021-11-28 13:06:00,4,357,32,1272.61
12394,2021-05-06 14:01:00,2021-10-07 08:08:00,2,153,84,1272.48
12630,2021-10-27 10:41:00,2021-11-30 10:48:00,2,34,30,1270.88
14669,2021-01-11 12:30:00,2021-04-12 11:43:00,3,90,262,1269.99
13492,2021-05-09 10:06:00,2021-07-26 14:25:00,3,78,157,1269.8400000000001
13431,2021-09-12 11:25:00,2021-10-03 13:49:00,2,21,88,1269.1
14916,2021-01-19 15:30:00,2021-09-30 09:20:00,4,253,91,1268.98
15199,2021-02-04 14:04:00,2021-10-11 15:12:00,4,249,80,1268.7
16660,2021-01-24 12:44:00,2021-11-23 14:53:00,4,303,37,1267.65
17037,2021-09-13 12:49:00,2021-09-13 12:49:00,1,0,108,1267.32
17158,2020-12-14 13:03:00,2021-11-07 15:15:00,3,328,53,1266.97
14105,2021-04-14 17:58:00,2021-04-14 17:58:00,1,0,260,1266.23
13989,2021-04-14 15:39:00,2021-10-05 09:47:00,2,173,86,1266.08
16842,2021-02-10 14:51:00,2021-08-31 10:42:00,3,201,121,1264.19
15497,2021-01-24 10:01:00,2021-11-22 11:51:00,2,302,38,1262.2
