,id_client,frequency,recency,monetary,segment,country
1504,13610,7,33,1131.88,Medium Value,United Kingdom
1505,15500,4,29,1131.56,Medium Value,United Kingdom
1506,13447,3,44,1129.14,Medium Value,United Kingdom
1507,14824,4,31,1127.71,Medium Value,United Kingdom
1508,12609,3,99,1126.85,Low Value,Germany
1509,14708,3,23,1126.37,Medium Value,United Kingdom
1510,17470,5,65,1125.07,Medium Value,United Kingdom
1511,14129,5,22,1123.86,Medium Value,United Kingdom
1512,15436,3,33,1122.53,Medium Value,United Kingdom
1513,13486,3,99,1122.41,Low Value,United Kingdom
1514,17562,7,35,1122.38,Medium Value,United Kingdom
1515,16807,3,163,1121.59,Low Value,United Kingdom
1516,16086,5,80,1121.39,Medium Value,United Kingdom
1517,15730,3,86,1120.88,Low Value,United Kingdom
1518,17894,8,92,1119.81,Medium Value,United Kingdom
1519,14276,3,119,1119.74,Low Value,United Kingdom
1520,13064,4,33,1119.49,Medium Value,United Kingdom
1521,12842,2,91,1118.99,Low Value,United Kingdom
1522,15716,4,166,1118.81,Medium Value,United Kingdom
1523,17788,2,94,1117.9,Low Value,United Kingdom
1524,13591,3,85,1117.13,Low Value,United Kingdom
1525,14971,3,56,1116.57,Medium Value,United Kingdom
1526,16350,4,42,1116.47,Medium Value,United Kingdom
1527,12679,4,79,1113.02,Medium Value,France
1528,17609,5,61,1112.22,Medium Value,United Kingdom
1529,16049,3,61,1111.79,Medium Value,United Kingdom
1530,14161,3,236,1110.52,Low Value,United Kingdom
1531,14817,2,221,1110.34,Low Value,United Kingdom
1532,15069,1,200,1109.53,Low Value,United Kingdom
1533,12399,4,140,1108.65,Medium Value,Belgium
1534,15933,3,42,1107.46,Medium Value,United Kingdom
1535,16833,4,22,1106.53,Medium Value,United Kingdom
1536,12857,2,231,1106.4,Low Value,United Kingdom
1537,14410,9,113,1105.07,Medium Value,United Kingdom
1538,14948,6,44,1101.97,Medium Value,United Kingdom
1539,17047,3,106,1100.9,Low Value,United Kingdom
1540,14744,7,37,1099.98,Medium Value,United Kingdom
1541,15978,1,98,1098.78,Low Value,United Kingdom
1542,13104,6,24,1098.48,Medium Value,United Kingdom
1543,17966,5,58,1098.43,Medium Value,United Kingdom
1544,16225,5,65,1096.32,Medium Value,United Kingdom
1545,16533,3,40,1095.56,Medium Value,United Kingdom
1546,13652,3,66,1095.08,Medium Value,United Kingdom
1547,15745,4,40,1094.59,Medium Value,United Kingdom
1548,15608,4,49,1093.68,Medium Value,United Kingdom
1549,13521,3,22,1093.65,Medium Value,United Kingdom
1550,18189,2,98,1090.24,Low Value,United Kingdom
1551,13853,1,78,1090.14,Low Value,United Kingdom
1552,12534,1,151,1089.18,Low Value,Germany
1553,15763,2,52,1086.92,Low Value,United Kingdom
1554,13467,2,31,1083.71,Medium Value,United Kingdom
1555,17041,3,47,1081.57,Medium Value,United Kingdom
1556,14561,3,96,1080.76,Low Value,United Kingdom
1557,16200,2,25,1080.62,Medium Value,United Kingdom
1558,13726,2,59,1079.66,Low Value,United Kingdom
1559,15197,3,31,1079.61,Medium Value,United Kingdom
1560,12354,1,253,1079.4,Low Value,Spain
1561,13715,5,302,1079.34,Low Value,United Kingdom
1562,14352,4,178,1078.96,Low Value,United Kingdom
1563,16980,2,276,1078.96,Low Value,United Kingdom
1564,16094,4,32,1078.23,Medium Value,United Kingdom
1565,16563,1,74,1077.74,Low Value,United Kingdom
1566,13131,3,44,1073.3,Medium Value,United Kingdom
1567,15712,5,30,1072.36,Medium Value,United Kingdom
1568,15238,3,50,1071.99,Medium Value,United Kingdom
1569,13635,1,88,1071.03,Low Value,United Kingdom
1570,17522,5,22,1070.71,Medium Value,United Kingdom
1571,13761,2,71,1070.65,Low Value,United Kingdom
1572,14212,1,110,1070.48,Low Value,United Kingdom
1573,17214,6,81,1069.12,Medium Value,United Kingdom
1574,16918,6,70,1068.82,Medium Value,United Kingdom
1575,15027,4,51,1066.15,Medium Value,United Kingdom
1576,17277,2,248,1065.35,Low Value,United Kingdom
1577,14488,1,88,1064.28,Low Value,United Kingdom
1578,17287,7,47,1064.11,Medium Value,United Kingdom
1579,12951,6,29,1064.07,Medium Value,United Kingdom
1580,15801,3,67,1063.95,Medium Value,United Kingdom
1581,12936,4,38,1063.9,Medium Value,United Kingdom
1582,12815,2,168,1063.46,Low Value,Poland
1583,14411,1,331,1063.0,Low Value,United Kingdom
1584,16214,3,191,1062.75,Low Value,United Kingdom
1585,15996,6,109,1060.68,Medium Value,United Kingdom
1586,15706,4,84,1060.56,Medium Value,United Kingdom
1587,17727,1,36,1060.25,Low Value,United Kingdom
1588,18130,3,36,1059.39,Medium Value,United Kingdom
1589,14465,3,267,1058.62,Low Value,United Kingdom
1590,13455,2,45,1058.34,Low Value,United Kingdom
1591,14419,6,31,1058.06,Medium Value,United Kingdom
1592,15407,4,54,1056.44,Medium Value,United Kingdom
1593,14514,4,82,1055.35,Medium Value,United Kingdom
1594,15977,2,38,1054.73,Low Value,United Kingdom
1595,16728,5,67,1054.67,Medium Value,United Kingdom
1596,12716,2,24,1053.49,Medium Value,France
1597,14583,5,26,1052.55,Medium Value,United Kingdom
1598,16416,3,47,1051.4,Medium Value,United Kingdom
1599,12849,2,52,1050.89,Low Value,United Kingdom
1600,14224,4,131,1050.12,Medium Value,United Kingdom
1601,15329,3,60,1049.7,Medium Value,United Kingdom
1602,14078,6,122,1049.37,Medium Value,United Kingdom
1603,15464,1,359,1048.85,Low Value,United Kingdom
1604,15839,3,54,1048.49,Medium Value,United Kingdom
1605,15777,4,262,1047.11,Low Value,United Kingdom
1606,16520,3,207,1046.57,Low Value,United Kingdom
1607,14293,4,24,1046.56,Medium Value,United Kingdom
1608,17042,5,23,1044.38,Medium Value,United Kingdom
1609,15192,3,140,1044.32,Low Value,United Kingdom
1610,14389,2,86,1043.46,Low Value,United Kingdom
1611,15073,3,30,1043.41,Medium Value,United Kingdom
1612,12497,1,102,1043.1,Low Value,Germany
1613,14584,4,190,1042.26,Low Value,United Kingdom
1614,13719,5,36,1041.68,Medium Value,United Kingdom
1615,18221,5,43,1041.61,Medium Value,United Kingdom
1616,15434,5,29,1041.48,Medium Value,United Kingdom
1617,14446,4,21,1039.58,Medium Value,United Kingdom
1618,16320,2,193,1038.46,Low Value,Unspecified
1619,16175,4,115,1037.59,Medium Value,United Kingdom
1620,12691,6,49,1035.8,Medium Value,France
1621,16260,1,71,1035.45,Low Value,United Kingdom
1622,13639,1,95,1033.34,Low Value,United Kingdom
1623,17724,3,92,1033.0,Low Value,United Kingdom
1624,12599,7,50,1032.58,Medium Value,France
1625,17405,3,22,1031.41,Medium Value,United Kingdom
1626,12724,4,26,1031.41,Medium Value,France
1627,13235,1,233,1031.07,Low Value,United Kingdom
1628,12717,2,172,1030.98,Low Value,Greece
1629,13253,2,177,1030.4,Low Value,United Kingdom
1630,17033,3,107,1030.14,Low Value,United Kingdom
1631,15333,1,229,1028.56,Low Value,United Kingdom
1632,16682,5,25,1028.0,Medium Value,United Kingdom
1633,15104,2,217,1027.44,Low Value,United Kingdom
1634,13956,5,26,1026.42,Medium Value,United Kingdom
1635,14904,2,23,1025.44,Medium Value,United Kingdom
1636,16160,2,86,1025.44,Low Value,United Kingdom
1637,15658,5,211,1024.1,Medium Value,United Kingdom
1638,17096,4,36,1022.13,Medium Value,United Kingdom
1639,14346,2,141,1021.58,Low Value,United Kingdom
1640,13165,2,67,1021.48,Low Value,United Kingdom
1641,12572,2,29,1020.42,Medium Value,Germany
1642,13376,3,120,1019.76,Low Value,United Kingdom
1643,18142,2,178,1019.52,Low Value,United Kingdom
1644,12828,6,23,1018.71,Medium Value,United Kingdom
1645,14083,9,25,1018.43,Medium Value,United Kingdom
1646,12514,1,288,1017.68,Low Value,Italy
1647,13728,6,57,1016.14,Medium Value,United Kingdom
1648,13867,3,52,1015.29,Medium Value,United Kingdom
1649,12642,3,46,1013.26,Medium Value,Germany
1650,12739,2,99,1013.04,Low Value,United Arab Emirates
1651,17197,1,50,1013.01,Low Value,United Kingdom
1652,14195,2,222,1012.0,Low Value,United Kingdom
1653,14775,3,79,1011.9,Low Value,United Kingdom
1654,16229,2,108,1010.6,Low Value,United Kingdom
1655,13032,2,73,1010.18,Low Value,United Kingdom
1656,16572,3,148,1009.6,Low Value,United Kingdom
1657,16174,3,147,1009.55,Low Value,United Kingdom
1658,17951,3,60,1008.54,Medium Value,United Kingdom
1659,17646,3,240,1008.39,Low Value,United Kingdom
1660,14631,3,71,1006.98,Low Value,United Kingdom
1661,13429,4,31,1006.8,Medium Value,United Kingdom
1662,17126,5,173,1004.75,Medium Value,United Kingdom
1663,14214,5,51,1004.38,Medium Value,United Kingdom
1664,13410,5,45,1003.06,Medium Value,United Kingdom
1665,12446,1,78,1002.31,Low Value,RSA
1666,12545,2,96,1000.39,Low Value,Spain
1667,15508,6,210,1000.27,Medium Value,United Kingdom
1668,18143,2,137,1000.16,Low Value,United Kingdom
1669,12722,4,106,997.63,Low Value,France
1670,14540,3,30,996.26,Medium Value,United Kingdom
1671,15110,4,44,996.1,Medium Value,United Kingdom
1672,17594,2,106,993.18,Low Value,United Kingdom
1673,16009,4,43,992.71,Medium Value,United Kingdom
1674,13363,2,38,992.5,Low Value,United Kingdom
1675,14223,3,113,991.13,Low Value,United Kingdom
1676,16232,4,64,990.88,Medium Value,United Kingdom
1677,17324,4,38,990.23,Medium Value,United Kingdom
1678,15062,4,92,987.86,Medium Value,United Kingdom
1679,18237,5,23,987.1,Medium Value,United Kingdom
1680,16376,2,29,987.01,Low Value,United Kingdom
1681,13117,8,42,984.91,Medium Value,United Kingdom
1682,17144,2,22,984.57,Medium Value,United Kingdom
1683,12510,2,163,982.57,Low Value,Spain
1684,15133,3,148,982.42,Low Value,United Kingdom
1685,14138,2,22,982.38,Medium Value,United Kingdom
1686,15071,2,114,982.07,Low Value,United Kingdom
1687,16188,4,65,981.86,Medium Value,United Kingdom
1688,16907,5,50,981.65,Medium Value,United Kingdom
1689,16085,5,44,981.51,Medium Value,United Kingdom
1690,12541,3,50,981.18,Medium Value,Spain
1691,18170,3,54,980.31,Medium Value,United Kingdom
1692,13509,7,29,979.72,Medium Value,United Kingdom
1693,15506,3,43,979.26,Medium Value,United Kingdom
1694,13350,2,37,979.12,Low Value,United Kingdom
1695,15132,5,39,977.93,Medium Value,United Kingdom
1696,14920,2,233,977.77,Low Value,United Kingdom
1697,15860,8,61,977.21,Medium Value,United Kingdom
1698,13026,5,22,975.36,Medium Value,United Kingdom
1699,14522,4,45,974.54,Medium Value,United Kingdom
1700,15449,3,47,974.52,Medium Value,United Kingdom
1701,12994,3,25,974.42,Medium Value,United Kingdom
1702,15747,3,33,974.04,Medium Value,United Kingdom
1703,18194,1,103,973.84,Low Value,United Kingdom
1704,16419,6,133,972.23,Medium Value,United Kingdom
1705,13155,4,54,971.76,Medium Value,United Kingdom
1706,17100,2,39,971.74,Low Value,United Kingdom
1707,17618,3,26,971.58,Medium Value,United Kingdom
1708,14256,2,281,969.06,Low Value,United Kingdom
1709,15907,3,24,967.45,Medium Value,United Kingdom
1710,15793,3,35,965.61,Medium Value,United Kingdom
1711,12550,1,100,964.83,Low Value,Spain
1712,13138,6,43,962.39,Medium Value,United Kingdom
1713,14006,3,136,962.19,Low Value,United Kingdom
1714,15156,3,22,961.49,Medium Value,United Kingdom
1715,14629,2,25,959.01,Medium Value,United Kingdom
1716,18192,1,92,957.97,Low Value,United Kingdom
1717,13823,2,39,957.66,Low Value,United Kingdom
1718,12697,3,49,957.59,Medium Value,Sweden
1719,15948,2,29,955.24,Low Value,United Kingdom
1720,17244,1,74,954.9,Low Value,United Kingdom
1721,17097,8,23,954.42,Medium Value,Spain
1722,15835,4,65,954.09,Medium Value,United Kingdom
1723,16934,2,75,950.93,Low Value,United Kingdom
1724,15421,4,79,950.36,Medium Value,United Kingdom
1725,16511,3,42,950.26,Medium Value,United Kingdom
1726,13636,5,57,949.12,Medium Value,United Kingdom
1727,12822,2,91,948.88,Low Value,United Kingdom
1728,17044,1,46,948.48,Low Value,United Kingdom
1729,13748,5,116,948.25,Medium Value,United Kingdom
1730,15787,3,47,948.05,Medium Value,United Kingdom
1731,12458,2,92,947.4,Low Value,Switzerland
1732,15707,4,56,945.58,Medium Value,United Kingdom
1733,17289,3,52,944.41,Low Value,United Kingdom
1734,13261,2,289,944.1,Low Value,United Kingdom
1735,12820,4,24,942.34,Medium Value,United Kingdom
1736,14075,3,25,942.26,Medium Value,United Kingdom
1737,15576,1,58,940.67,Low Value,United Kingdom
1738,15289,3,50,939.78,Medium Value,United Kingdom
1739,17527,4,74,939.37,Medium Value,United Kingdom
1740,17227,6,39,939.32,Medium Value,United Kingdom
1741,16584,2,101,936.08,Low Value,United Kingdom
1742,14140,2,24,935.05,Medium Value,United Kingdom
1743,16027,6,112,934.62,Medium Value,United Kingdom
1744,14081,2,323,934.52,Low Value,United Kingdom
1745,12924,4,109,933.7,Low Value,United Kingdom
1746,16657,4,30,933.62,Medium Value,United Kingdom
1747,13655,2,135,932.97,Low Value,United Kingdom
1748,14532,4,257,932.85,Low Value,United Kingdom
1749,18133,1,233,931.5,Low Value,United Kingdom
1750,17552,4,81,930.41,Medium Value,United Kingdom
1751,14475,3,92,925.85,Low Value,United Kingdom
1752,14231,3,204,925.71,Low Value,United Kingdom
1753,17048,3,138,925.35,Low Value,United Kingdom
1754,15312,4,96,924.85,Low Value,United Kingdom
1755,13805,2,73,924.6,Low Value,United Kingdom
1756,15654,2,30,922.53,Low Value,United Kingdom
1757,13122,2,115,922.39,Low Value,United Kingdom
1758,16551,3,116,922.12,Low Value,United Kingdom
1759,13934,1,284,922.1,Low Value,United Kingdom
1760,13035,2,94,921.88,Low Value,United Kingdom
1761,17323,7,36,921.07,Medium Value,United Kingdom
1762,13984,5,47,920.51,Medium Value,United Kingdom
1763,17018,2,61,920.1,Low Value,United Kingdom
1764,12652,1,352,919.98,Low Value,France
1765,13075,1,150,919.61,Low Value,United Kingdom
1766,13549,7,46,918.2,Medium Value,United Kingdom
1767,15253,5,37,918.2,Medium Value,United Kingdom
1768,14015,1,73,917.34,Low Value,United Kingdom
1769,14712,3,50,917.07,Low Value,United Kingdom
1770,17236,6,33,916.13,Medium Value,United Kingdom
1771,14141,4,23,915.13,Medium Value,United Kingdom
1772,16216,1,288,914.93,Low Value,United Kingdom
1773,16809,5,44,914.69,Medium Value,United Kingdom
1774,15587,4,71,913.68,Medium Value,United Kingdom
1775,12940,2,75,913.54,Low Value,United Kingdom
1776,15364,2,116,913.19,Low Value,United Kingdom
1777,14359,3,40,912.18,Medium Value,United Kingdom
1778,13782,6,33,912.0,Medium Value,United Kingdom
1779,13192,2,116,911.94,Low Value,United Kingdom
1780,14289,6,29,911.26,Medium Value,United Kingdom
1781,18096,3,32,911.15,Medium Value,United Kingdom
1782,13689,1,84,910.0,Low Value,United Kingdom
1783,15511,5,32,909.23,Medium Value,United Kingdom
1784,13038,3,101,908.46,Low Value,United Kingdom
1785,14449,4,39,907.1,Medium Value,United Kingdom
1786,15480,1,137,905.5,Low Value,Malta
1787,15022,4,32,905.04,Medium Value,United Kingdom
1788,15807,3,71,903.9,Low Value,United Kingdom
1789,17566,2,29,901.21,Low Value,United Kingdom
1790,16716,2,287,901.2,Low Value,United Kingdom
1791,17848,9,102,901.2,Medium Value,United Kingdom
1792,14625,2,217,899.63,Low Value,United Kingdom
1793,17886,3,52,899.61,Low Value,United Kingdom
1794,13662,3,106,897.76,Low Value,United Kingdom
1795,17537,2,50,897.62,Low Value,United Kingdom
1796,16361,4,30,896.66,Medium Value,United Kingdom
1797,15079,4,233,895.61,Low Value,United Kingdom
1798,15865,3,61,895.13,Low Value,United Kingdom
1799,15211,2,81,894.41,Low Value,United Kingdom
1800,15066,1,74,893.59,Low Value,United Kingdom
1801,12772,1,80,892.47,Low Value,Portugal
1802,13515,4,93,891.12,Low Value,United Kingdom
1803,15255,1,87,890.85,Low Value,United Kingdom
1804,14240,2,51,890.34,Low Value,United Kingdom
1805,17027,6,99,890.29,Medium Value,United Kingdom
1806,14344,8,148,889.93,Medium Value,United Kingdom
1807,17007,6,71,889.93,Medium Value,United Kingdom
1808,14623,5,53,889.25,Medium Value,United Kingdom
1809,17829,1,319,889.24,Low Value,United Arab Emirates
1810,16347,2,32,887.65,Low Value,United Kingdom
1811,16900,3,37,887.11,Medium Value,United Kingdom
1812,15822,2,24,885.47,Low Value,United Kingdom
1813,17704,2,189,885.19,Low Value,United Kingdom
1814,17109,6,50,885.04,Medium Value,United Kingdom
1815,15799,3,96,884.14,Low Value,United Kingdom
1816,14597,2,32,883.15,Low Value,United Kingdom
1817,18236,6,50,882.24,Medium Value,United Kingdom
1818,13037,3,159,881.07,Low Value,United Kingdom
1819,15076,1,193,880.85,Low Value,United Kingdom
1820,15653,2,113,877.44,Low Value,United Kingdom
1821,14770,2,253,876.42,Low Value,United Kingdom
1822,15100,3,354,876.0,Low Value,United Kingdom
1823,13566,2,61,874.71,Low Value,United Kingdom
1824,16513,4,25,874.59,Medium Value,United Kingdom
1825,13294,2,210,873.74,Low Value,United Kingdom
1826,12847,1,43,871.54,Low Value,United Kingdom
1827,15208,5,22,870.12,Medium Value,United Kingdom
1828,13200,4,40,870.09,Medium Value,United Kingdom
1829,13979,1,94,869.87,Low Value,United Kingdom
1830,12694,2,91,869.67,Low Value,France
1831,13203,4,30,869.46,Medium Value,United Kingdom
1832,17649,1,159,868.49,Low Value,United Kingdom
1833,14912,2,37,867.85,Low Value,Italy
1834,14715,4,45,867.38,Medium Value,United Kingdom
1835,16235,5,61,867.31,Medium Value,United Kingdom
1836,16121,2,78,867.11,Low Value,United Kingdom
1837,14332,3,43,866.31,Medium Value,United Kingdom
1838,16567,2,215,865.6,Low Value,United Kingdom
1839,13846,3,45,865.06,Low Value,United Kingdom
1840,16221,3,57,864.86,Low Value,United Kingdom
1841,12680,4,21,862.81,Medium Value,France
1842,16266,7,94,861.89,Medium Value,United Kingdom
1843,12794,2,74,860.41,Low Value,Portugal
1844,13339,1,221,860.12,Low Value,United Kingdom
1845,14577,4,33,859.71,Medium Value,United Kingdom
1846,17064,3,79,859.35,Low Value,United Kingdom
1847,14553,5,40,859.27,Medium Value,United Kingdom
1848,16163,2,253,856.6,Low Value,United Kingdom
1849,13991,6,33,855.97,Medium Value,United Kingdom
1850,12693,4,148,855.91,Low Value,Germany
1851,16037,3,290,855.02,Low Value,United Kingdom
1852,12878,2,257,854.99,Low Value,United Kingdom
1853,17560,5,115,854.95,Low Value,United Kingdom
1854,16877,6,33,853.72,Medium Value,United Kingdom
1855,14193,2,88,853.39,Low Value,United Kingdom
1856,12379,2,102,852.24,Low Value,Belgium
1857,16070,2,43,852.15,Low Value,United Kingdom
1858,16020,3,37,851.01,Medium Value,United Kingdom
1859,12713,1,21,848.55,Low Value,Germany
1860,14657,4,38,848.22,Medium Value,United Kingdom
1861,13221,2,261,847.41,Low Value,United Kingdom
1862,16924,3,42,846.75,Low Value,United Kingdom
1863,16222,1,339,846.72,Low Value,United Kingdom
1864,15965,4,38,845.64,Medium Value,United Kingdom
1865,14803,3,183,845.55,Low Value,United Kingdom
1866,17624,2,35,843.48,Low Value,United Kingdom
1867,15164,3,89,843.05,Low Value,United Kingdom
1868,17929,4,32,843.0,Medium Value,United Kingdom
1869,13929,2,190,842.65,Low Value,United Kingdom
1870,16108,1,105,842.5,Low Value,United Kingdom
1871,16560,2,47,841.41,Low Value,United Kingdom
1872,14862,2,46,841.2,Low Value,United Kingdom
1873,17076,3,57,841.08,Low Value,United Kingdom
1874,13940,4,38,839.14,Medium Value,United Kingdom
1875,17115,3,29,837.5,Medium Value,United Kingdom
1876,16554,3,63,837.1,Low Value,United Kingdom
1877,15832,1,275,836.79,Low Value,United Kingdom
1878,12728,4,92,836.33,Low Value,France
1879,16747,2,58,836.06,Low Value,United Kingdom
1880,17169,2,78,835.78,Low Value,United Kingdom
1881,17759,3,38,834.99,Medium Value,United Kingdom
1882,13835,4,46,834.57,Medium Value,United Kingdom
1883,17075,4,38,834.12,Medium Value,United Kingdom
1884,16644,2,198,833.78,Low Value,United Kingdom
1885,15862,4,29,832.88,Medium Value,United Kingdom
1886,14644,2,88,830.76,Low Value,United Kingdom
1887,13681,4,38,827.83,Medium Value,United Kingdom
1888,12461,2,115,826.88,Low Value,Switzerland
1889,12781,2,84,826.74,Low Value,Czech Republic
1890,16494,1,317,826.53,Low Value,United Kingdom
