id_client,first_day,last_day,frequency,interval,recency,monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,segment
12818,2021-03-23 12:06:00,2021-03-23 12:06:00,1,0,282,1542.08,445.5,746.5,3174.0,10.31,17.2,73.13,2.35,Low Value
16365,2020-12-07 17:19:00,2021-11-22 11:24:00,9,349,38,1540.42,3272.5,3912.0,3173.0,75.71,90.14,73.11,3.93,Medium Value
17159,2021-06-21 09:49:00,2021-11-18 10:52:00,3,150,42,1538.88,3096.5,2581.5,3172.0,71.64,59.48,73.09,3.44,Medium Value
13849,2021-06-22 10:11:00,2021-10-19 10:59:00,2,119,72,1537.95,2148.5,1910.5,3171.0,49.71,44.02,73.06,3.04,Medium Value
12877,2020-12-16 12:23:00,2021-12-06 10:30:00,12,354,24,1535.77,4064.5,4077.0,3170.0,94.03,93.94,73.04,4.12,High value
15392,2020-12-14 15:50:00,2021-12-05 11:01:00,4,355,25,1535.53,3970.5,3028.0,3169.0,91.86,69.77,73.02,3.74,Medium Value
15625,2021-04-18 14:01:00,2021-08-28 10:21:00,4,131,124,1534.26,1347.0,3028.0,3168.0,31.16,69.77,73.0,3.29,Medium Value
13107,2021-01-10 12:28:00,2021-10-26 14:52:00,4,289,65,1531.62,2303.0,3028.0,3167.0,53.28,69.77,72.97,3.45,Medium Value
12759,2021-03-09 08:09:00,2021-10-18 14:49:00,3,223,73,1531.44,2121.0,2581.5,3166.0,49.07,59.48,72.95,3.27,Medium Value
14321,2021-01-10 11:35:00,2021-11-29 09:47:00,5,322,31,1530.75,3615.0,3344.0,3165.0,83.63,77.05,72.93,3.79,Medium Value
14567,2021-08-01 13:48:00,2021-10-14 10:21:00,2,73,77,1530.36,2052.0,1910.5,3164.0,47.47,44.02,72.9,3.02,Medium Value
15916,2020-12-08 13:07:00,2021-11-23 13:46:00,8,350,37,1528.09,3339.0,3828.0,3163.0,77.25,88.2,72.88,3.91,Medium Value
16244,2020-12-02 11:41:00,2021-05-12 10:18:00,2,160,232,1522.75,697.5,1910.5,3162.0,16.14,44.02,72.86,2.78,Low Value
16434,2021-02-13 12:17:00,2021-11-10 14:28:00,7,270,50,1522.25,2739.0,3709.5,3161.0,63.37,85.47,72.83,3.76,Medium Value
16066,2021-08-07 14:33:00,2021-11-23 11:54:00,5,107,37,1521.87,3339.0,3344.0,3160.0,77.25,77.05,72.81,3.74,Medium Value
13764,2021-01-06 14:53:00,2021-09-30 12:03:00,3,266,91,1521.76,1768.5,2581.5,3159.0,40.91,59.48,72.79,3.2,Medium Value
13213,2021-05-24 12:22:00,2021-10-14 11:42:00,5,142,77,1520.58,2052.0,3344.0,3158.0,47.47,77.05,72.76,3.51,Medium Value
16880,2021-06-03 16:45:00,2021-11-09 11:33:00,7,158,51,1519.08,2691.0,3709.5,3157.0,62.26,85.47,72.74,3.75,Medium Value
14267,2021-03-24 11:38:00,2021-06-30 10:09:00,3,97,183,1516.24,969.5,2581.5,3156.0,22.43,59.48,72.72,3.06,Medium Value
13791,2021-06-24 16:38:00,2021-08-04 11:44:00,2,40,148,1516.0,1183.0,1910.5,3155.0,27.37,44.02,72.7,2.86,Low Value
16748,2021-01-09 13:50:00,2021-11-22 10:17:00,5,316,38,1515.9,3272.5,3344.0,3154.0,75.71,77.05,72.67,3.72,Medium Value
16053,2021-08-09 14:57:00,2021-11-07 11:21:00,2,89,53,1511.95,2607.5,1910.5,3153.0,60.32,44.02,72.65,3.11,Medium Value
16910,2021-09-09 14:14:00,2021-12-05 12:51:00,8,86,25,1510.06,3970.5,3828.0,3152.0,91.86,88.2,72.63,4.01,High value
16279,2021-06-16 11:50:00,2021-11-18 15:00:00,3,155,42,1509.58,3096.5,2581.5,3151.0,71.64,59.48,72.6,3.43,Medium Value
16016,2020-12-08 12:36:00,2021-12-06 14:35:00,8,363,24,1508.76,4064.5,3828.0,3150.0,94.03,88.2,72.58,4.02,High value
15265,2021-04-18 12:16:00,2021-07-11 14:46:00,2,84,172,1506.12,1035.0,1910.5,3149.0,23.94,44.02,72.56,2.84,Low Value
12937,2021-03-17 14:19:00,2021-11-24 15:05:00,4,252,36,1504.27,3399.5,3028.0,3148.0,78.65,69.77,72.53,3.63,Medium Value
15530,2021-04-07 11:16:00,2021-11-18 12:25:00,4,225,42,1502.35,3096.5,3028.0,3147.0,71.64,69.77,72.51,3.58,Medium Value
16762,2021-07-18 12:52:00,2021-11-20 11:43:00,3,124,40,1501.38,3153.5,2581.5,3146.0,72.96,59.48,72.49,3.43,Medium Value
13810,2021-10-14 12:57:00,2021-11-11 08:33:00,3,27,49,1499.01,2789.5,2581.5,3145.0,64.53,59.48,72.47,3.37,Medium Value
17571,2021-02-14 15:15:00,2021-10-20 15:57:00,4,248,71,1498.51,2183.0,3028.0,3144.0,50.5,69.77,72.44,3.42,Medium Value
14414,2020-12-16 11:11:00,2021-09-09 12:09:00,7,267,112,1496.98,1445.5,3709.5,3143.0,33.44,85.47,72.42,3.52,Medium Value
16755,2021-01-28 10:47:00,2021-08-17 13:21:00,3,201,135,1496.83,1257.5,2581.5,3142.0,29.09,59.48,72.4,3.1,Medium Value
17002,2021-02-22 11:46:00,2021-09-15 12:40:00,3,205,106,1493.73,1511.0,2581.5,3141.0,34.96,59.48,72.37,3.14,Medium Value
15057,2021-01-28 09:09:00,2021-03-09 15:17:00,2,40,296,1489.5,367.5,1910.5,3140.0,8.5,44.02,72.35,2.71,Low Value
13110,2021-02-01 15:24:00,2021-11-08 14:30:00,7,279,52,1488.67,2648.0,3709.5,3139.0,61.26,85.47,72.33,3.73,Medium Value
13692,2021-04-17 12:57:00,2021-11-15 11:17:00,3,211,45,1488.32,2922.5,2581.5,3138.0,67.61,59.48,72.3,3.39,Medium Value
14963,2021-06-09 12:30:00,2021-11-30 12:16:00,5,173,30,1487.8,3689.0,3344.0,3137.0,85.34,77.05,72.28,3.78,Medium Value
17553,2021-08-02 10:00:00,2021-08-02 10:00:00,1,0,150,1487.6,1161.5,746.5,3136.0,26.87,17.2,72.26,2.45,Low Value
16395,2021-01-13 12:10:00,2021-10-10 12:50:00,5,270,81,1486.9,1945.5,3344.0,3135.0,45.01,77.05,72.24,3.48,Medium Value
14878,2020-12-16 12:11:00,2021-11-27 11:15:00,9,345,33,1485.54,3492.5,3912.0,3134.0,80.8,90.14,72.21,3.94,Medium Value
14758,2021-03-25 12:10:00,2021-07-18 08:21:00,4,114,165,1484.06,1071.5,3028.0,3133.0,24.79,69.77,72.19,3.22,Medium Value
18016,2020-12-10 17:14:00,2021-11-07 13:25:00,5,331,53,1483.56,2607.5,3344.0,3132.0,60.32,77.05,72.17,3.59,Medium Value
15427,2021-10-23 14:47:00,2021-11-06 14:29:00,3,13,54,1483.14,2571.0,2581.5,3131.0,59.48,59.48,72.14,3.32,Medium Value
17590,2021-10-30 14:05:00,2021-12-07 12:55:00,3,37,23,1479.22,4156.5,2581.5,3130.0,96.16,59.48,72.12,3.6,Medium Value
14403,2021-04-06 14:23:00,2021-08-01 12:57:00,4,116,151,1475.81,1153.5,3028.0,3129.0,26.69,69.77,72.1,3.23,Medium Value
15983,2020-12-01 12:15:00,2021-11-17 17:34:00,4,351,43,1475.02,3037.5,3028.0,3128.0,70.27,69.77,72.07,3.56,Medium Value
12826,2020-12-09 15:21:00,2021-12-07 10:25:00,7,362,23,1474.72,4156.5,3709.5,3127.0,96.16,85.47,72.05,3.98,Medium Value
14404,2020-12-05 16:00:00,2021-11-06 12:30:00,6,335,54,1474.32,2571.0,3552.5,3126.0,59.48,81.85,72.03,3.65,Medium Value
14246,2021-04-08 08:25:00,2021-08-21 11:50:00,3,135,131,1474.06,1286.5,2581.5,3125.0,29.76,59.48,72.0,3.1,Medium Value
15128,2021-05-04 12:32:00,2021-10-10 13:54:00,4,159,81,1471.0,1945.5,3028.0,3124.0,45.01,69.77,71.98,3.36,Medium Value
16348,2021-04-13 15:49:00,2021-11-07 15:44:00,7,207,53,1469.45,2607.5,3709.5,3123.0,60.32,85.47,71.96,3.71,Medium Value
14875,2021-03-22 11:53:00,2021-08-24 12:20:00,2,155,128,1465.32,1313.0,1910.5,3122.0,30.38,44.02,71.94,2.87,Low Value
12882,2021-11-06 11:22:00,2021-11-30 16:18:00,2,24,30,1463.04,3689.0,1910.5,3121.0,85.34,44.02,71.91,3.28,Medium Value
14233,2021-01-26 12:43:00,2021-10-21 15:54:00,4,268,70,1462.72,2213.0,3028.0,3120.0,51.2,69.77,71.89,3.41,Medium Value
14541,2021-01-24 14:16:00,2021-10-12 10:08:00,8,260,79,1461.65,1997.5,3828.0,3119.0,46.21,88.2,71.87,3.65,Medium Value
17063,2021-02-23 13:44:00,2021-11-18 16:19:00,7,268,42,1461.14,3096.5,3709.5,3118.0,71.64,85.47,71.84,3.8,Medium Value
16059,2020-12-07 10:36:00,2021-10-05 09:56:00,6,301,86,1459.86,1840.5,3552.5,3117.0,42.58,81.85,71.82,3.52,Medium Value
16996,2020-12-21 13:22:00,2021-11-09 16:43:00,6,323,51,1456.96,2691.0,3552.5,3116.0,62.26,81.85,71.8,3.67,Medium Value
13309,2021-02-04 12:29:00,2021-12-02 16:34:00,5,301,28,1456.79,3839.5,3344.0,3115.0,88.83,77.05,71.77,3.8,Medium Value
13477,2021-02-21 12:29:00,2021-11-02 12:04:00,6,253,58,1454.58,2470.0,3552.5,3114.0,57.14,81.85,71.75,3.63,Medium Value
15987,2020-12-06 08:34:00,2021-11-27 15:38:00,7,356,33,1451.28,3492.5,3709.5,3113.0,80.8,85.47,71.73,3.86,Medium Value
14740,2021-03-01 08:35:00,2021-05-26 18:17:00,3,86,218,1448.21,763.5,2581.5,3112.0,17.66,59.48,71.71,3.0,Low Value
15426,2020-12-05 13:55:00,2021-11-20 15:36:00,5,350,40,1447.39,3153.5,3344.0,3111.0,72.96,77.05,71.68,3.67,Medium Value
14591,2021-05-10 14:09:00,2021-11-24 13:57:00,4,197,36,1447.14,3399.5,3028.0,3110.0,78.65,69.77,71.66,3.61,Medium Value
17073,2021-08-22 14:37:00,2021-11-22 11:47:00,4,91,38,1446.09,3272.5,3028.0,3109.0,75.71,69.77,71.64,3.58,Medium Value
13717,2021-02-14 13:21:00,2021-11-07 14:13:00,6,266,53,1445.01,2607.5,3552.5,3108.0,60.32,81.85,71.61,3.65,Medium Value
13461,2021-06-29 10:23:00,2021-11-01 09:01:00,3,124,59,1445.0,2443.0,2581.5,3107.0,56.52,59.48,71.59,3.28,Medium Value
17175,2021-02-16 14:56:00,2021-10-26 15:31:00,4,252,65,1443.69,2303.0,3028.0,3106.0,53.28,69.77,71.57,3.41,Medium Value
15478,2021-10-14 11:09:00,2021-10-30 14:19:00,2,16,61,1441.42,2387.0,1910.5,3105.0,55.22,44.02,71.54,3.04,Medium Value
15858,2020-12-07 14:31:00,2021-11-24 12:48:00,5,351,36,1438.85,3399.5,3344.0,3104.0,78.65,77.05,71.52,3.71,Medium Value
14071,2021-03-20 11:33:00,2021-12-06 12:27:00,8,261,24,1438.82,4064.5,3828.0,3103.0,94.03,88.2,71.5,3.99,Medium Value
13159,2021-08-16 11:44:00,2021-12-01 11:20:00,4,106,29,1437.85,3764.0,3028.0,3102.0,87.08,69.77,71.47,3.67,Medium Value
14566,2021-08-21 11:05:00,2021-08-21 11:05:00,1,0,131,1432.0,1286.5,746.5,3101.0,29.76,17.2,71.45,2.45,Low Value
16503,2020-12-14 13:50:00,2021-08-25 11:46:00,4,253,127,1431.93,1327.0,3028.0,3100.0,30.7,69.77,71.43,3.24,Medium Value
13475,2021-02-14 12:36:00,2021-06-01 13:52:00,4,107,212,1431.78,794.5,3028.0,3099.0,18.38,69.77,71.41,3.15,Medium Value
16103,2021-04-20 12:28:00,2021-12-02 14:16:00,6,226,28,1429.64,3839.5,3552.5,3098.0,88.83,81.85,71.38,3.86,Medium Value
16271,2020-12-16 16:36:00,2021-12-07 12:45:00,5,355,23,1429.24,4156.5,3344.0,3097.0,96.16,77.05,71.36,3.84,Medium Value
14035,2021-02-15 12:48:00,2021-11-11 10:03:00,5,268,49,1428.02,2789.5,3344.0,3096.0,64.53,77.05,71.34,3.6,Medium Value
15681,2021-03-04 13:46:00,2021-11-14 16:30:00,5,255,46,1426.16,2874.5,3344.0,3095.0,66.5,77.05,71.31,3.62,Medium Value
15106,2021-03-15 12:52:00,2021-11-22 09:16:00,5,251,38,1422.52,3272.5,3344.0,3094.0,75.71,77.05,71.29,3.68,Medium Value
16463,2021-05-19 14:45:00,2021-11-18 14:01:00,4,182,42,1422.4,3096.5,3028.0,3093.0,71.64,69.77,71.27,3.54,Medium Value
16571,2021-03-03 09:41:00,2021-11-13 11:46:00,3,255,47,1421.69,2831.5,2581.5,3092.0,65.51,59.48,71.24,3.34,Medium Value
14019,2021-07-24 15:39:00,2021-10-24 10:13:00,3,91,67,1421.61,2249.5,2581.5,3091.0,52.04,59.48,71.22,3.24,Medium Value
14901,2020-12-02 11:20:00,2021-11-28 17:09:00,9,361,32,1421.29,3545.0,3912.0,3090.0,82.01,90.14,71.2,3.93,Medium Value
14443,2020-12-06 11:03:00,2021-10-17 10:10:00,4,314,74,1420.2,2090.5,3028.0,3089.0,48.36,69.77,71.18,3.37,Medium Value
17288,2020-12-16 13:33:00,2021-11-30 16:09:00,7,349,30,1419.73,3689.0,3709.5,3088.0,85.34,85.47,71.15,3.88,Medium Value
16173,2021-09-02 15:23:00,2021-11-24 10:53:00,6,82,36,1418.32,3399.5,3552.5,3087.0,78.65,81.85,71.13,3.77,Medium Value
15444,2021-10-30 16:12:00,2021-11-30 17:37:00,2,31,30,1418.26,3689.0,1910.5,3086.0,85.34,44.02,71.11,3.26,Medium Value
17856,2021-03-03 11:40:00,2021-12-08 09:40:00,4,279,22,1418.03,4253.0,3028.0,3084.5,98.39,69.77,71.07,3.74,Medium Value
18116,2020-12-10 12:14:00,2021-10-03 11:00:00,8,296,88,1418.03,1794.5,3828.0,3084.5,41.52,88.2,71.07,3.59,Medium Value
14649,2021-05-11 14:37:00,2021-12-05 12:30:00,4,207,25,1417.29,3970.5,3028.0,3083.0,91.86,69.77,71.04,3.69,Medium Value
14748,2020-12-06 10:19:00,2021-11-10 18:33:00,5,339,50,1415.75,2739.0,3344.0,3082.0,63.37,77.05,71.01,3.58,Medium Value
16012,2021-07-07 18:02:00,2021-11-04 13:25:00,3,119,56,1415.29,2536.0,2581.5,3081.0,58.67,59.48,70.99,3.28,Medium Value
16245,2021-03-28 09:30:00,2021-11-16 10:14:00,3,233,44,1413.66,2976.5,2581.5,3080.0,68.86,59.48,70.97,3.36,Medium Value
17004,2021-09-08 12:16:00,2021-10-24 14:25:00,2,46,67,1412.94,2249.5,1910.5,3079.0,52.04,44.02,70.94,3.0,Low Value
15237,2021-04-26 15:04:00,2021-12-08 09:46:00,4,225,22,1412.32,4253.0,3028.0,3078.0,98.39,69.77,70.92,3.73,Medium Value
15596,2020-12-09 16:10:00,2021-08-31 10:55:00,5,264,121,1406.59,1360.5,3344.0,3077.0,31.47,77.05,70.9,3.34,Medium Value
17083,2021-02-09 11:38:00,2021-08-22 15:43:00,3,194,130,1405.78,1294.0,2581.5,3076.0,29.94,59.48,70.88,3.07,Medium Value
15563,2020-12-16 11:27:00,2021-11-17 14:50:00,4,336,43,1400.44,3037.5,3028.0,3075.0,70.27,69.77,70.85,3.52,Medium Value
14741,2020-12-02 08:43:00,2021-11-28 08:48:00,6,361,32,1400.34,3545.0,3552.5,3074.0,82.01,81.85,70.83,3.79,Medium Value
18202,2021-02-01 13:36:00,2021-05-24 12:12:00,3,111,220,1396.99,749.5,2581.5,3073.0,17.34,59.48,70.81,2.97,Low Value
13995,2021-04-08 08:20:00,2021-11-24 14:22:00,5,230,36,1393.69,3399.5,3344.0,3072.0,78.65,77.05,70.78,3.69,Medium Value
17354,2021-10-20 10:34:00,2021-10-20 10:34:00,1,0,71,1393.06,2183.0,746.5,3071.0,50.5,17.2,70.76,2.58,Low Value
15810,2021-02-16 09:11:00,2021-09-22 09:38:00,4,218,99,1391.98,1603.0,3028.0,3070.0,37.09,69.77,70.74,3.27,Medium Value
15051,2021-07-12 15:29:00,2021-11-16 15:38:00,3,127,44,1391.61,2976.5,2581.5,3069.0,68.86,59.48,70.71,3.35,Medium Value
13414,2021-02-16 12:13:00,2021-07-29 11:45:00,3,162,154,1390.5,1139.5,2581.5,3068.0,26.36,59.48,70.69,3.03,Medium Value
13516,2021-04-15 11:06:00,2021-11-18 13:15:00,3,217,42,1389.41,3096.5,2581.5,3067.0,71.64,59.48,70.67,3.37,Medium Value
15898,2020-12-06 11:01:00,2021-12-08 15:23:00,5,367,22,1388.88,4253.0,3344.0,3066.0,98.39,77.05,70.65,3.84,Medium Value
16539,2020-12-01 15:40:00,2021-12-07 08:41:00,4,370,23,1388.81,4156.5,3028.0,3065.0,96.16,69.77,70.62,3.71,Medium Value
15453,2021-06-05 12:37:00,2021-12-08 10:59:00,7,185,22,1388.37,4253.0,3709.5,3064.0,98.39,85.47,70.6,3.96,Medium Value
15134,2021-04-13 11:05:00,2021-11-25 08:55:00,8,225,35,1387.99,3451.0,3828.0,3063.0,79.84,88.2,70.58,3.86,Medium Value
12952,2021-09-22 16:37:00,2021-12-04 10:35:00,4,72,26,1387.79,3899.5,3028.0,3062.0,90.21,69.77,70.55,3.66,Medium Value
17676,2020-12-08 13:49:00,2021-12-05 15:16:00,6,362,25,1387.68,3970.5,3552.5,3061.0,91.86,81.85,70.53,3.86,Medium Value
12775,2021-02-01 13:45:00,2021-11-22 16:33:00,5,294,38,1386.04,3272.5,3344.0,3060.0,75.71,77.05,70.51,3.66,Medium Value
13308,2021-05-20 13:13:00,2021-11-17 09:31:00,3,180,43,1385.51,3037.5,2581.5,3059.0,70.27,59.48,70.48,3.36,Medium Value
18167,2021-08-26 11:40:00,2021-11-16 15:56:00,3,82,44,1384.86,2976.5,2581.5,3058.0,68.86,59.48,70.46,3.35,Medium Value
17311,2021-01-27 10:56:00,2021-09-22 14:11:00,2,238,99,1384.85,1603.0,1910.5,3057.0,37.09,44.02,70.44,2.88,Low Value
13572,2021-05-18 11:59:00,2021-05-18 11:59:00,1,0,226,1384.25,718.5,746.5,3056.0,16.62,17.2,70.41,2.32,Low Value
14507,2021-03-08 17:23:00,2021-11-16 12:21:00,6,252,44,1383.18,2976.5,3552.5,3055.0,68.86,81.85,70.39,3.68,Medium Value
14116,2021-08-10 12:44:00,2021-11-20 10:29:00,5,101,40,1382.74,3153.5,3344.0,3054.0,72.96,77.05,70.37,3.64,Medium Value
16389,2021-03-01 15:47:00,2021-10-17 14:41:00,4,229,74,1382.07,2090.5,3028.0,3053.0,48.36,69.77,70.35,3.34,Medium Value
16726,2020-12-13 13:28:00,2021-11-13 14:53:00,5,335,47,1382.02,2831.5,3344.0,3052.0,65.51,77.05,70.32,3.58,Medium Value
17621,2020-12-20 13:31:00,2021-11-18 17:11:00,3,333,42,1379.9,3096.5,2581.5,3051.0,71.64,59.48,70.3,3.36,Medium Value
12886,2021-05-04 11:21:00,2021-10-03 10:09:00,2,151,88,1378.4,1794.5,1910.5,3050.0,41.52,44.02,70.28,2.9,Low Value
15569,2021-01-11 13:26:00,2021-08-28 10:15:00,5,228,124,1375.71,1347.0,3344.0,3049.0,31.16,77.05,70.25,3.32,Medium Value
16669,2021-09-22 14:13:00,2021-11-16 12:26:00,3,54,44,1374.87,2976.5,2581.5,3048.0,68.86,59.48,70.23,3.34,Medium Value
14434,2021-09-28 15:31:00,2021-11-18 08:56:00,6,50,42,1372.8,3096.5,3552.5,3047.0,71.64,81.85,70.21,3.7,Medium Value
15095,2021-05-20 14:27:00,2021-08-28 12:01:00,4,99,124,1370.6,1347.0,3028.0,3046.0,31.16,69.77,70.18,3.21,Medium Value
13813,2021-07-28 10:33:00,2021-10-31 10:38:00,4,95,60,1366.86,2418.0,3028.0,3045.0,55.94,69.77,70.16,3.4,Medium Value
14897,2021-02-16 08:37:00,2021-12-02 10:32:00,4,289,28,1366.38,3839.5,3028.0,3044.0,88.83,69.77,70.14,3.64,Medium Value
13396,2021-01-24 13:37:00,2021-11-10 16:59:00,2,290,50,1360.99,2739.0,1910.5,3043.0,63.37,44.02,70.12,3.06,Medium Value
14102,2021-10-26 12:46:00,2021-12-04 15:38:00,5,39,26,1360.28,3899.5,3344.0,3042.0,90.21,77.05,70.09,3.76,Medium Value
15411,2021-06-10 12:30:00,2021-11-13 15:19:00,4,156,47,1358.88,2831.5,3028.0,3041.0,65.51,69.77,70.07,3.46,Medium Value
13232,2021-04-10 13:48:00,2021-11-27 10:39:00,7,230,33,1357.6,3492.5,3709.5,3040.0,80.8,85.47,70.05,3.81,Medium Value
17054,2021-04-08 13:14:00,2021-11-11 12:56:00,5,216,49,1356.33,2789.5,3344.0,3039.0,64.53,77.05,70.02,3.57,Medium Value
14859,2021-05-19 14:42:00,2021-11-27 11:18:00,4,191,33,1353.74,3492.5,3028.0,3037.5,80.8,69.77,69.99,3.58,Medium Value
14064,2021-03-10 12:59:00,2021-11-10 13:14:00,5,245,50,1353.74,2739.0,3344.0,3037.5,63.37,77.05,69.99,3.56,Medium Value
15116,2021-05-19 08:50:00,2021-11-22 12:25:00,4,187,38,1352.75,3272.5,3028.0,3036.0,75.71,69.77,69.95,3.54,Medium Value
16079,2021-10-30 13:06:00,2021-11-23 12:48:00,3,23,37,1352.0,3339.0,2581.5,3035.0,77.25,59.48,69.93,3.39,Medium Value
16493,2021-01-14 08:16:00,2021-09-21 11:10:00,4,250,100,1351.63,1580.0,3028.0,3034.0,36.55,69.77,69.91,3.24,Medium Value
12770,2021-05-13 09:33:00,2021-05-13 09:33:00,1,0,231,1351.45,705.0,746.5,3033.0,16.31,17.2,69.88,2.3,Low Value
12646,2021-10-21 12:52:00,2021-12-05 10:14:00,2,44,25,1346.97,3970.5,1910.5,3032.0,91.86,44.02,69.86,3.27,Medium Value
14154,2021-04-14 15:58:00,2021-04-14 16:26:00,2,0,260,1345.62,559.0,1910.5,3031.0,12.93,44.02,69.84,2.68,Low Value
15398,2021-09-22 14:56:00,2021-11-23 16:47:00,2,62,37,1345.53,3339.0,1910.5,3030.0,77.25,44.02,69.82,3.16,Medium Value
12463,2021-04-12 12:47:00,2021-10-17 13:44:00,4,188,74,1344.78,2090.5,3028.0,3029.0,48.36,69.77,69.79,3.33,Medium Value
17372,2020-12-12 12:00:00,2021-10-30 11:37:00,8,321,61,1342.68,2387.0,3828.0,3028.0,55.22,88.2,69.77,3.66,Medium Value
16317,2021-02-15 14:30:00,2021-08-12 12:46:00,3,177,140,1341.65,1226.0,2581.5,3027.0,28.36,59.48,69.75,3.02,Medium Value
13743,2021-03-25 14:46:00,2021-12-07 10:09:00,7,256,23,1341.6,4156.5,3709.5,3026.0,96.16,85.47,69.72,3.92,Medium Value
18177,2021-03-29 08:46:00,2021-11-08 14:44:00,6,224,52,1341.42,2648.0,3552.5,3025.0,61.26,81.85,69.7,3.6,Medium Value
16045,2021-02-22 14:55:00,2021-08-12 12:41:00,4,170,140,1340.7,1226.0,3028.0,3024.0,28.36,69.77,69.68,3.18,Medium Value
13501,2021-02-24 18:59:00,2021-02-24 18:59:00,1,0,309,1340.32,307.0,746.5,3023.0,7.1,17.2,69.65,2.23,Low Value
15734,2021-05-23 14:59:00,2021-08-17 10:50:00,2,85,135,1339.45,1257.5,1910.5,3022.0,29.09,44.02,69.63,2.79,Low Value
12620,2021-05-19 12:10:00,2021-11-25 10:20:00,3,189,35,1339.41,3451.0,2581.5,3021.0,79.84,59.48,69.61,3.41,Medium Value
15059,2021-01-09 11:54:00,2021-10-30 11:35:00,9,293,61,1337.72,2387.0,3912.0,3020.0,55.22,90.14,69.59,3.68,Medium Value
16110,2021-02-01 14:01:00,2021-10-25 14:35:00,3,266,66,1337.48,2276.5,2581.5,3019.0,52.67,59.48,69.56,3.2,Medium Value
12919,2021-06-23 09:22:00,2021-12-01 13:47:00,6,161,29,1335.19,3764.0,3552.5,3018.0,87.08,81.85,69.54,3.79,Medium Value
15680,2020-12-08 14:43:00,2021-11-30 13:46:00,3,356,30,1333.68,3689.0,2581.5,3017.0,85.34,59.48,69.52,3.44,Medium Value
17932,2021-05-12 13:58:00,2021-11-10 19:49:00,3,182,50,1331.57,2739.0,2581.5,3016.0,63.37,59.48,69.49,3.28,Medium Value
12676,2021-02-01 15:41:00,2021-11-15 12:25:00,6,286,45,1331.39,2922.5,3552.5,3015.0,67.61,81.85,69.47,3.65,Medium Value
16295,2021-10-06 10:45:00,2021-11-30 08:17:00,4,54,30,1328.55,3689.0,3028.0,3014.0,85.34,69.77,69.45,3.6,Medium Value
15146,2021-02-21 13:07:00,2021-06-28 12:09:00,2,126,185,1327.16,957.5,1910.5,3013.0,22.15,44.02,69.42,2.74,Low Value
17633,2021-08-11 15:43:00,2021-11-08 13:25:00,4,88,52,1324.84,2648.0,3028.0,3012.0,61.26,69.77,69.4,3.41,Medium Value
12854,2021-01-25 13:35:00,2021-09-22 12:15:00,3,239,99,1324.5,1603.0,2581.5,3011.0,37.09,59.48,69.38,3.08,Medium Value
17095,2021-01-09 11:05:00,2021-11-17 12:21:00,3,312,43,1324.16,3037.5,2581.5,3010.0,70.27,59.48,69.35,3.33,Medium Value
16370,2021-04-28 16:40:00,2021-09-18 15:55:00,4,142,103,1320.56,1536.5,3028.0,3009.0,35.55,69.77,69.33,3.22,Medium Value
14794,2021-01-09 16:11:00,2021-12-07 10:11:00,7,331,23,1319.91,4156.5,3709.5,3008.0,96.16,85.47,69.31,3.91,Medium Value
13168,2021-01-25 13:55:00,2021-11-03 12:56:00,4,281,57,1319.19,2502.5,3028.0,3007.0,57.89,69.77,69.29,3.39,Medium Value
16083,2020-12-14 11:51:00,2021-08-31 10:47:00,2,259,121,1317.62,1360.5,1910.5,3006.0,31.47,44.02,69.26,2.8,Low Value
12526,2021-09-06 14:19:00,2021-12-09 12:09:00,3,93,21,1316.66,4322.5,2581.5,3005.0,100.0,59.48,69.24,3.55,Medium Value
14921,2021-05-22 12:51:00,2021-11-09 13:17:00,2,171,51,1316.07,2691.0,1910.5,3004.0,62.26,44.02,69.22,3.03,Medium Value
12576,2021-02-08 11:31:00,2021-11-04 10:11:00,5,268,56,1315.83,2536.0,3344.0,3003.0,58.67,77.05,69.19,3.5,Medium Value
14511,2021-07-29 12:13:00,2021-11-28 17:05:00,5,122,32,1314.81,3545.0,3344.0,3002.0,82.01,77.05,69.17,3.67,Medium Value
16464,2021-07-20 13:53:00,2021-11-20 12:11:00,3,122,40,1314.68,3153.5,2581.5,3001.0,72.96,59.48,69.15,3.34,Medium Value
14973,2021-04-28 12:22:00,2021-08-24 15:51:00,3,118,128,1314.45,1313.0,2581.5,2999.5,30.38,59.48,69.11,3.02,Medium Value
14738,2021-01-27 14:10:00,2021-10-28 08:56:00,7,273,63,1314.45,2357.0,3709.5,2999.5,54.53,85.47,69.11,3.59,Medium Value
16040,2021-03-16 09:58:00,2021-10-05 13:47:00,3,203,86,1313.55,1840.5,2581.5,2998.0,42.58,59.48,69.08,3.11,Medium Value
12364,2021-08-19 15:24:00,2021-12-02 10:22:00,4,104,28,1313.1,3839.5,3028.0,2997.0,88.83,69.77,69.06,3.61,Medium Value
12516,2021-06-12 11:37:00,2021-09-23 09:13:00,2,102,98,1312.06,1626.0,1910.5,2996.0,37.62,44.02,69.03,2.84,Low Value
14856,2021-10-14 09:35:00,2021-11-03 14:53:00,3,20,57,1311.38,2502.5,2581.5,2995.0,57.89,59.48,69.01,3.22,Medium Value
14477,2021-02-15 15:44:00,2021-11-20 11:11:00,4,277,40,1309.6,3153.5,3028.0,2994.0,72.96,69.77,68.99,3.49,Medium Value
